img1,img2,dataset,attack_type
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_107.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_108.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_8.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_15.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/134771.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/112190.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Alejandro Toledo_16.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_3.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Tom Daschle_6.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_21.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/129449.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/159438.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/105519.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/041513.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/080766.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/135837.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_461.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_462.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Lance Armstrong_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_10.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_55.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_46.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0126_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0004_03.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_441.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_442.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/062159.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/050516.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0027_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0036_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_6.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Pierce Brosnan_1.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Britney Spears_11.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_8.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0043_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000005_0097_04.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_218.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_219.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/114524.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/122323.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/141561.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/018619.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Benjamin Netanyahu_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luis Horna_5.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Benjamin Netanyahu_1.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_134.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_185.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_186.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_2.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_3.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_404.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_405.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/037274.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/040463.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/002329.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/073009.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Britney Spears_11.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_116.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/122340.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/172893.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/030136.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/037178.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_138.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_139.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/076429.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/082792.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0120_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0271_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/018619.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/044796.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Richard Myers_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Britney Spears_6.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0045_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0133_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/039738.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/156799.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0123_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0382_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Lance Armstrong_5.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Luiz Inacio Lula da Silva_4.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0076_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000016_0351_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/151177.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/158055.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0069_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0109_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/051523.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/109283.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_150.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_151.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/002162.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/011733.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Richard Myers_4.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Richard Myers_5.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_34.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_35.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_6.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Catherine Deneuve_1.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_13.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/087506.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/094572.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/020284.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/022384.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_178.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_179.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_10.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_11.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0061_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0187_04.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/043236.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/148723.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/164623.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/165575.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/John Stockton_4.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_5.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0183_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0395_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_2.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_3.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Lance Armstrong_6.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Venus Williams_16.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/093951.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/072946.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0124_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0235_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0001_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0190_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_516.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_517.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/088361.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/100720.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_135.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_136.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Vicente Fox_7.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Paul Burrell_11.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0155_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0224_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_373.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_374.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0205_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0280_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0006_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0128_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000012_0375_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0150_02.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0230_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0384_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/095550.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/139555.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0290_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000006_0427_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_147.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_148.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_70.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Pierce Brosnan_14.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/039318.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/072468.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/077441.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/153729.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/144753.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/136309.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0149_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000008_0353_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0006_02.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0186_06.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0122_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000011_0165_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/142762.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/148000.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George Robertson_22.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Donald Rumsfeld_121.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0041_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000007_0078_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/036232.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/037930.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_364.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/George W Bush_365.jpg,lfw_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0051_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000013_0143_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/111084.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/133798.jpg,celeba_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000003_0161_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000015_0174_05.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Jason Kidd_3.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Richard Myers_15.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Colin Powell_160.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Mike Weir_5.jpg,lfw_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0156_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0202_02.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/celeba_pairs/004379.jpg,/content/face_module/dataset_extractedfaces/celeba_pairs/144013.jpg,celeba_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0060_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000002_0256_01.jpg,vggface2_pairs,dodging_attack
/content/face_module/dataset_extractedfaces/vggface2_pairs/n000004_0213_01.jpg,/content/face_module/dataset_extractedfaces/vggface2_pairs/n000010_0118_01.jpg,vggface2_pairs,impersonation_attack
/content/face_module/dataset_extractedfaces/lfw_pairs/Pierce Brosnan_8.jpg,/content/face_module/dataset_extractedfaces/lfw_pairs/Renee Zellweger_16.jpg,lfw_pairs,impersonation_attack
